,conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
365,1854005883979829605,Thu Nov 07 03:28:52 +0000 2024,0,@himawanlim @Tita83079013 Besok2 sekalian aja ditanggap pake sound horeg...biar makin gelo ,1854365376571940938,,himawanlim,in,Bangsa Tanpa Negara,0,1,0,https://x.com/ovyz_groovesick/status/1854365376571940938,1773872811435827200,ovyz_groovesick
366,1854032321978290412,Thu Nov 07 03:26:28 +0000 2024,0,@bacottetangga__ sudah saatnya Soundhoreg ini dikenai Pajak. Kl sudah kena wajib pajak Sound-nya pasti gak Horeg lagi... ,1854364773061935403,,bacottetangga__,in,,0,0,0,https://x.com/cangporcang1/status/1854364773061935403,1459571152326594561,cangporcang1
367,1854032321978290412,Thu Nov 07 03:21:15 +0000 2024,1,@AngelaP87434352 @bacottetangga__ Ntr kalau mati kasih sound horeg aj jangan diadzanin ?,1854363457254314403,,AngelaP87434352,in,plongo land,0,1,1,https://x.com/MamangReborn/status/1854363457254314403,1604692705472233472,MamangReborn
368,1854032321978290412,Thu Nov 07 03:20:12 +0000 2024,0,@bacottetangga__ Bakar aj tuh sound horeg !,1854363195106070671,,bacottetangga__,in,plongo land,0,0,0,https://x.com/MamangReborn/status/1854363195106070671,1604692705472233472,MamangReborn
369,1854072226435227995,Thu Nov 07 03:13:12 +0000 2024,1,@detikcom Saran biar semangat puter sound horeg aja pak... biar gak pada ngantuk cocok pula diputer di gedung dewan mueheheheheheheh,1854361432420438223,,detikcom,in,,0,0,0,https://x.com/dickiyow517/status/1854361432420438223,2328281618,dickiyow517
370,1854032321978290412,Thu Nov 07 03:00:30 +0000 2024,1,@bacottetangga__ Ya Allah ya Rabbi.. Sound horeg ini memang sangat-sangat mresahkn dunia. Sudah merusak bangunan kendang telinga tapi orang2nya gk mau berhenti kyk kerasukan sj mreka gmw brhenti. Walau azan walau rumah runtuh tetap jalan saja. Astaghfirullahal'adzim. https://t.co/LaZ6H2i6Wl,1854358235903652151,,bacottetangga__,in,,0,1,1,https://x.com/AngelaP87434352/status/1854358235903652151,1726381220785770496,AngelaP87434352
371,1854032321978290412,Thu Nov 07 02:48:30 +0000 2024,0,@bacottetangga__ Tolong para kaum ulama memberikan fatwa haram sound horeg. Kita ganyang rame2,1854355216109617575,,bacottetangga__,in,Wakanda Land,0,0,0,https://x.com/sangsenja2022/status/1854355216109617575,938304350232997888,sangsenja2022
372,1854355075176759342,Thu Nov 07 02:47:56 +0000 2024,0,Seniman dan Pecinta Sound Horeg Dukung Deny-Mudawamah di Pilbup Kediri Harap Izin Pertunjukkan Dipermudah https://t.co/QKdWSWRiiL #denymudawamah #kader #pdip #partai #pilbup2024 #menujukedirihebat #calonbupati #infokediri #soundhoreg #seniman #coblosblangkone #metaranews https://t.co/CXFKkcx0P7,1854355075176759342,https://pbs.twimg.com/media/Gbv9_jDbEAAvbrI.jpg,,in,"Jawa Timur, Indonesia",0,0,0,https://x.com/MetaraNews/status/1854355075176759342,1493682253242589185,MetaraNews
373,1854005883979829605,Thu Nov 07 02:44:56 +0000 2024,65,@fotodakwah @Tita83079013 Orang protes itu bukan karena takut khi. Tapi karena terganggu. Protes azan sama saja dengan protes sound horeg. Berisik ganggu ketenangan orang..,1854354320730513578,,fotodakwah,in,Neraka,0,9,1,https://x.com/rudysirwi/status/1854354320730513578,1604204021215948800,rudysirwi
374,1854005883979829605,Thu Nov 07 02:41:44 +0000 2024,20,@fotodakwah @Tita83079013 beda takut beda terganggu bagi kami yg non muslim (dan mungkin sebagian dari sodara muslim) mau suara azan atau suara sound horeg gak ada bedanya ,1854353513335390219,,fotodakwah,in,"Medan Barat, Indonesia",0,4,1,https://x.com/Joeappocalypse/status/1854353513335390219,1799629930575388672,Joeappocalypse
375,1854350497840521548,Thu Nov 07 02:29:45 +0000 2024,20,Bahkan sound horeg sekarang sudah mulai semarak di kurik,1854350497840521548,,,in,,0,1,4,https://x.com/jayapuraupdate/status/1854350497840521548,771460293566140416,jayapuraupdate
376,1854350387312316666,Thu Nov 07 02:29:19 +0000 2024,0,mecim aku ae ate ngruokne suarane ricky kudu nyekeli kabel speaker sik. speaker lawas soale. wingi yonk betot ricky ndek ngarepku pas suarane gak patio manteb padahal wes bayar sekian jt ambe bass e sound horeg ae kalah manteb kocaklah mecim. sorry sik gurung ikhlas https://t.co/XHj1AgKAhI,1854350387312316666,https://pbs.twimg.com/ext_tw_video_thumb/1854350331595112448/pu/img/oi-_dUTZXo2Ge1aT.jpg,,in,,0,1,0,https://x.com/096f18_/status/1854350387312316666,416730357,096f18_
